timestamp,source,Longitude,Latitude,statecode,lganame,lgacode,wardname,wardcode,settlementname,Primary settlements,settlementid,globalid,Status,GDB Health Facility Name,health facility_longitude,health facility_latitude,Population under 1 year,Population under 5 years,Distance from Health facility to Settlement
20170508113505+01:00,eHA_Polio,9.94472729,11.81544491,BA,Itas/Gadau,5010,Mashema,BA1002,Gadara,,3909216,8a4f223a-e6dd-4a9f-b9ae-6ae823d83ff3,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,6,47,4
20170508113506+01:00,eHA_Polio,9.91427657,11.74911557,BA,Itas/Gadau,5010,Mashema,BA1002,Garin Alhaji,,3859146,f1297799-1706-447f-8b45-68b608d43b7d,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,6,34,11
20170508113506+01:00,eHA_Polio,9.92497411,11.76005332,BA,Itas/Gadau,5010,Mashema,BA1002,Garin Wakili,,3725304,e816e720-3a30-4f01-8831-c0932640751a,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,10,65,6
20180426222145+01:00,OSGOF,9.88788,11.86754,BA,Itas/Gadau,5010,Mashema,BA1002,Gidan Jauro Maikudi,,3660204,330e833d-7c74-4e49-855a-6b63bab2a697,GDB Settlements,Mashema Primary Health Center,9.943696,11.78572,,,
20170508113504+01:00,eHA_Polio,9.90953469,11.78114533,BA,Itas/Gadau,5010,Mashema,BA1002,Kebberi ,,3691753,39a0d9a1-e4ef-454b-a6ed-05d9b40d3ba3,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,1,7,5
20170508113505+01:00,eHA_Polio,9.920306389,11.80681274,BA,Itas/Gadau,5010,Mashema,BA1002,Korar Kuza Gabas,,3691762,53fe2b5d-fcc7-4d6c-b578-ca6867b49472,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,9,65,4
20170508113505+01:00,eHA_Polio,9.92245364,11.80846037,BA,Itas/Gadau,5010,Mashema,BA1002,Korar Kuza Yamma,,3808684,46622f2c-a6c5-460a-ba8e-e8bfeda6ce24,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,9,65,4
20170508113505+01:00,eHA_Polio,9.94424805,11.78233917,BA,Itas/Gadau,5010,Mashema,BA1002,Mashema Gabas,,3892483,77fb35ec-2439-4ae5-ba29-93988e6f7677,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,160,1095,1
20170508113505+01:00,eHA_Polio,9.94107408,11.78219258,BA,Itas/Gadau,5010,Mashema,BA1002,Mashema Yamma ,,3825665,c630dbce-f634-4c38-9eb2-8341ba303163,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,160,1095,1
20170508113505+01:00,eHA_Polio,9.92696405,11.75458789,BA,Itas/Gadau,5010,Mashema,BA1002,Sabon Gari Yamma,,3875824,58aec3c1-532c-4439-8d34-a9ec50883b52,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,5,35,7
20170508113505+01:00,eHA_Polio,9.91355933,11.77842322,BA,Itas/Gadau,5010,Mashema,BA1002,Tsakumu,,3875797,66b166ea-3636-4858-b379-a0bcbebea353,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,5,33,5
20170508113505+01:00,eHA_Polio,9.91703626,11.77814983,BA,Itas/Gadau,5010,Mashema,BA1002,Tsakumu Fulani,,3675227,8ae9fa9e-da61-404c-a8a4-c25a237629e5,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,18,124,4
,eHA_Polio,9.93375229,11.78759889,BA,Itas/Gadau,5010,Mashema,BA1002,Wailawo,,3691793,8e4d9f49-f8d6-4278-9312-7de366c24025,GDB Settlements,Mashema Primary Health Center,9.943696,11.78572,,,
20170508113504+01:00,eHA_Polio,9.91571601,11.76709733,BA,Itas/Gadau,5010,Mashema,BA1002,Yola  ,,3909181,131a6888-58e6-45e5-a75f-977f3db44643,RI Settlements existing in the GBD,Mashema Primary Health Center,9.943696,11.78572,10,66,5
20170508113505+01:00,eHA_Polio,10.20159629,11.91208222,BA,Itas/Gadau,5010,Melendigi,BA1016,Atawari ,,3658996,adc5553d-5872-458b-8967-af38fb765b68,RI Settlements existing in the GBD,Melandige Maternal and Child Health Care,10.21298,11.95626,45,246,6
20170508113504+01:00,eHA_Polio,10.2205742,11.92254024,BA,Itas/Gadau,5010,Melendigi,BA1016,Gizire,,3792355,1d368f95-e65a-410a-92cb-1961765fc3b0,RI Settlements existing in the GBD,Melandige Maternal and Child Health Care,10.21298,11.95626,9,50,6
20170508113504+01:00,eHA_Polio,10.21034015,11.92927161,BA,Itas/Gadau,5010,Melendigi,BA1016,Kubuwa,,3675583,24e5dc81-7c42-4656-8ea3-654b66bb7957,RI Settlements existing in the GBD,Melandige Maternal and Child Health Care,10.21298,11.95626,15,82,4
20170508113504+01:00,eHA_Polio,10.21042038,11.95941863,BA,Itas/Gadau,5010,Melendigi,BA1016,Melandige,,3708842,1dd33cc0-7e83-425c-90ed-f648180314d5,RI Settlements existing in the GBD,Melandige Maternal and Child Health Care,10.21298,11.95626,163,897,1
20171014171641+01:00,Bauchi RI,10.212779,11.959712,BA,Itas/Gadau,5010,Melendigi,BA1016,Melandige Arewa,,3649769,faab18d3-eb63-4b81-9cad-c090a84eb103,RI Settlements collected from the field,Melandige Maternal and Child Health Care,10.21298,11.95626,163,897,1
20170508113506+01:00,eHA_Polio,10.19950609,11.92308093,BA,Itas/Gadau,5010,Melendigi,BA1016,Rigar Gariyo,,3775819,ecc58250-0fef-40cb-b047-0e4466e5ff20,RI Settlements existing in the GBD,Melandige Maternal and Child Health Care,10.21298,11.95626,8,43,5
20170508113505+01:00,eHA_Polio,10.21217044,11.969703,BA,Itas/Gadau,5010,Melendigi,BA1016,Rigar Shago,,3809043,6ccd6ff7-e3f3-406a-82c9-fa2fb8c2552a,RI Settlements existing in the GBD,Melandige Maternal and Child Health Care,10.21298,11.95626,7,30,2
20170508113505+01:00,eHA_Polio,10.18635734,11.89437659,BA,Itas/Gadau,5010,Melendigi,BA1016,Taura,,3892746,9f8dcf83-a42c-45f9-9f68-588f5e2ca254,RI Settlements existing in the GBD,Melandige Maternal and Child Health Care,10.21298,11.95626,0,0,9
20170508113505+01:00,eHA_Polio,10.25527022,11.92499128,BA,Itas/Gadau,5010,Melendigi,BA1016,Garin Malam Idi,,3775875,92f37f18-f2e6-4b75-941d-097cd4fb3a98,RI Settlements existing in the GBD,Nomari Health Post,10.24667,11.89814,10,54,4
20171014171641+01:00,Bauchi RI,10.23354516,11.9179258,BA,Itas/Gadau,5010,Melendigi,BA1016,Gidan Malam Gata,,3716276,26688e2c-e863-4ea7-ac3b-5a72ab9f97b8,New Settlements,Nomari Health Post,10.24667,11.89814,,,
20170508113504+01:00,eHA_Polio,10.24843207,11.90132341,BA,Itas/Gadau,5010,Melendigi,BA1016,Nomari,,3659040,04df1b73-beb8-4352-b5a6-50a489c4a9a4,RI Settlements existing in the GBD,Nomari Health Post,10.24667,11.89814,81,458,1
20170508113506+01:00,eHA_Polio,10.21082717,11.9213414,BA,Itas/Gadau,5010,Melendigi,BA1016,Rigar Gaga,,3775835,e9b14886-1cc5-4c21-929d-6940a095bdb5,RI Settlements existing in the GBD,Nomari Health Post,10.24667,11.89814,2,12,6
20170508113504+01:00,eHA_Polio,10.22192939,11.91436961,BA,Itas/Gadau,5010,Melendigi,BA1016,Rigar Malam Macce,,3859506,19a693b8-629b-4600-ba1d-c122f2897ac7,RI Settlements existing in the GBD,Nomari Health Post,10.24667,11.89814,1,7,4
20171014172140+01:00,Bauchi RI,10.277924,11.909382,BA,Itas/Gadau,5010,Melendigi,BA1016,Rigar Shashe,,3816659,8690a62f-545e-4b08-b265-7d639fff97ec,RI Settlements collected from the field,Nomari Health Post,10.24667,11.89814,4,21,4
20170508113505+01:00,eHA_Polio,10.21707741,11.8987784,BA,Itas/Gadau,5010,Melendigi,BA1016,Wasari,,3859502,88a413a2-23bf-4d43-86d9-834ba1329788,RI Settlements existing in the GBD,Nomari Health Post,10.24667,11.89814,7,41,4
20170508113505+01:00,eHA_Polio,10.08354742,11.915463,BA,Itas/Gadau,5010,Zubiki,BA1011,Allah Yayi ,,3708699,92d5a600-1316-4f9b-b1dc-acdfb7bf6205,RI Settlements existing in the GBD,Gulmo Health Post,10.08649,11.87408,2,11,6
20170508113505+01:00,eHA_Polio,10.06226567,11.85509001,BA,Itas/Gadau,5010,Zubiki,BA1011,Baragon Fulani,,3775654,5242c434-8623-4d78-bad0-f09448886cc1,RI Settlements existing in the GBD,Gulmo Health Post,10.08649,11.87408,8,50,6
20170508113505+01:00,eHA_Polio,10.02239464,11.85238343,BA,Itas/Gadau,5010,Zubiki,BA1011,Beguwa,,3725426,c694302d-6532-4f77-a0f2-2224f5b05a32,RI Settlements existing in the GBD,Gulmo Health Post,10.08649,11.87408,6,40,15
20170508113505+01:00,eHA_Polio,10.06049305,11.8689682,BA,Itas/Gadau,5010,Zubiki,BA1011,Damatsa Fulani,,3859327,ab396254-6bcb-4479-86b0-53c3d31261b2,RI Settlements existing in the GBD,Gulmo Health Post,10.08649,11.87408,10,67,4
20170508113505+01:00,eHA_Polio,10.05681895,11.86430567,BA,Itas/Gadau,5010,Zubiki,BA1011,Damatsa Gari,,3783622,9cfa9bf8-e7b7-4953-addb-4e571c5607a7,RI Settlements existing in the GBD,Gulmo Health Post,10.08649,11.87408,10,67,4
20170508113505+01:00,eHA_Polio,10.05306862,11.88855874,BA,Itas/Gadau,5010,Zubiki,BA1011,Gajin Fulani,,3758750,88aabe0f-3519-460d-867f-92b329ae5cf7,RI Settlements existing in the GBD,Gulmo Health Post,10.08649,11.87408,15,99,5
20171014171640+01:00,Bauchi RI,10.06221,11.882078,BA,Itas/Gadau,5010,Zubiki,BA1011,Ganjin Gabas,,3867044,73428a50-3970-47b3-9a31-09fea96a4fc4,RI Settlements collected from the field,Gulmo Health Post,10.08649,11.87408,14,89,4
20170508113504+01:00,eHA_Polio,10.06118416,11.88168215,BA,Itas/Gadau,5010,Zubiki,BA1011,Ganjin Yamma,,3742050,0a9a76d0-3cd0-47b7-8326-b894c2bfa56d,RI Settlements existing in the GBD,Gulmo Health Post,10.08649,11.87408,11,69,4
20170508113505+01:00,eHA_Polio,10.07380427,11.89565804,BA,Itas/Gadau,5010,Zubiki,BA1011,Garin Adua,,3909365,40d81714-e907-4923-8fb9-9ea841a3465a,RI Settlements existing in the GBD,Gulmo Health Post,10.08649,11.87408,9,57,4
20170508113505+01:00,eHA_Polio,10.10721751,11.91817689,BA,Itas/Gadau,5010,Zubiki,BA1011,Garin Kargo,,3675463,3d65da2b-b172-43ce-8b0b-688b036decfa,RI Settlements existing in the GBD,Gulmo Health Post,10.08649,11.87408,37,218,7
20170508113505+01:00,eHA_Polio,10.08763139,11.87536135,BA,Itas/Gadau,5010,Zubiki,BA1011,Gulmo,,3859351,58db7beb-43a1-4f75-9fd8-1493a18a3de5,RI Settlements existing in the GBD,Gulmo Health Post,10.08649,11.87408,139,857,1
20170508113504+01:00,eHA_Polio,10.07152753,11.89025724,BA,Itas/Gadau,5010,Zubiki,BA1011,Hatsa,,3708681,2349a8e4-6a6a-4f42-98f3-030947e970a0,RI Settlements existing in the GBD,Gulmo Health Post,10.08649,11.87408,12,75,3
20170508113505+01:00,eHA_Polio,10.06473543,11.90232022,BA,Itas/Gadau,5010,Zubiki,BA1011,Jama'are,,3875989,c35ef01f-0dc8-4bdf-8100-d6bad0152c7d,RI Settlements existing in the GBD,Gulmo Health Post,10.08649,11.87408,42,287,5
20171014171641+01:00,Bauchi RI,10.078474,11.923609,BA,Itas/Gadau,5010,Zubiki,BA1011,Majanjan,,3816639,8ec109b7-d4e2-4ce0-ab39-475ab35f542a,RI Settlements collected from the field,Gulmo Health Post,10.08649,11.87408,1,6,7
20171112223428+01:00,Bauchi RI,10.078282,11.903149,BA,Itas/Gadau,5010,Zubiki,BA1011,Mazaro Fulani ,,3733158,23e33a07-ca93-4d4e-ad2c-c765c2c3ba67,RI Settlements collected from the field,Gulmo Health Post,10.08649,11.87408,58,318,5
20170508113504+01:00,eHA_Polio,10.1137817,11.91340272,BA,Itas/Gadau,5010,Zubiki,BA1011,Mazaro Gari,,3758814,25234d1d-9ac2-491a-9c39-b00b0b650a79,RI Settlements existing in the GBD,Gulmo Health Post,10.08649,11.87408,12,73,6
20171013230818+01:00,Bauchi RI,10.1009398,11.92308852,BA,Itas/Gadau,5010,Zubiki,BA1011,Zangon Lili,,3716268,4e0d1511-86bf-4503-8d61-6dd8632023a5,RI Settlements collected from the field,Gulmo Health Post,10.08649,11.87408,8,54,7
20171014171640+01:00,Bauchi RI,10.083904,11.910756,BA,Itas/Gadau,5010,Zubiki,BA1011,Barnori,,3900253,58017d13-bb07-4d64-ba75-52a067cbffbd,New Settlements,Masai Health Post,10.03968,11.858549,,,
20170508113505+01:00,eHA_Polio,10.05640873,11.85159166,BA,Itas/Gadau,5010,Zubiki,BA1011,Baragwan,,3808839,aa450b17-25b8-45b6-bcb6-5723d2a184f8,GDB Settlements,Zubiki Health Center,10.0468,11.8346,,,
20170508113505+01:00,eHA_Polio,10.02593822,11.8411258,BA,Itas/Gadau,5010,Zubiki,BA1011,Makani ,,3909306,cbab223b-a373-4603-a124-d1754e98f972,RI Settlements existing in the GBD,Zubiki Health Center,10.0468,11.8346,28,188,3
20170508113506+01:00,eHA_Polio,10.03691079,11.84310607,BA,Itas/Gadau,5010,Zubiki,BA1011,Makani Fulani,,3725439,d094f8d2-f461-4805-85d4-22d3b49a35d8,RI Settlements existing in the GBD,Zubiki Health Center,10.0468,11.8346,0,0,3
20170508113504+01:00,eHA_Polio,10.0420827,11.85831475,BA,Itas/Gadau,5010,Zubiki,BA1011,Mazai ,,3775625,07a31fa1-dc96-4145-b246-44d9ce96a3e6,RI Settlements existing in the GBD,Zubiki Health Center,10.0468,11.8346,13,89,16
20170508113504+01:00,eHA_Polio,10.02750853,11.85787644,BA,Itas/Gadau,5010,Zubiki,BA1011,Rigar Kanjawa ,,3725433,0bf601b7-9e13-4ce4-b5ae-f9185391e95a,RI Settlements existing in the GBD,Zubiki Health Center,10.0468,11.8346,8,54,5
20170508113505+01:00,eHA_Polio,10.07029148,11.8094475,BA,Itas/Gadau,5010,Zubiki,BA1011,Rugar Kerewa ,,3859338,5c2f162a-ec98-47f8-af27-9f8821f0187f,RI Settlements existing in the GBD,Zubiki Health Center,10.0468,11.8346,3,17,63
20170508113505+01:00,eHA_Polio,10.07482652,11.81286987,BA,Itas/Gadau,5010,Zubiki,BA1011,Rugar Lamido ,,3658857,7cd39506-482e-44e3-b1ca-f5119bec6c3e,RI Settlements existing in the GBD,Zubiki Health Center,10.0468,11.8346,11,69,64
20170508113504+01:00,eHA_Polio,10.06401138,11.91035749,BA,Itas/Gadau,5010,Zubiki,BA1011,Yola,,3842645,1b33dbf4-b53a-4261-80ce-09a9e94daa15,RI Settlements existing in the GBD,Zubiki Health Center,10.0468,11.8346,58,318,15
20170508113506+01:00,eHA_Polio,10.04839723,11.81282235,BA,Itas/Gadau,5010,Zubiki,BA1011,Zazai ,,3708642,f4999333-c216-4128-92a7-e6dedbba17ed,RI Settlements existing in the GBD,Zubiki Health Center,10.0468,11.8346,11,66,63
20170508113504+01:00,eHA_Polio,10.04853548,11.83522827,BA,Itas/Gadau,5010,Zubiki,BA1011,Zubuki ,,3775639,222eed2c-a155-4798-a3c4-12cbcdeedd17,RI Settlements existing in the GBD,Zubiki Health Center,10.0468,11.8346,69,442,1
20170508113505+01:00,eHA_Polio,10.06587599,11.85532023,BA,Itas/Gadau,5010,Zubiki,BA1011,Zubuki Fulani ,,3658846,8ffb3994-4efe-401a-a707-5651e17e144e,RI Settlements existing in the GBD,Zubiki Health Center,10.0468,11.8346,69,442,17
,JSI RI,10.03065667,11.86796667,BA,Itas/Gadau,5010,Zubuki,BA1011,Galaba Fulani,,,,collected by JSI,Masai Health Post,10.03968,11.858549,,,
